,subject,task,session_idx,score,sequence_id
384,63d40228c2fb877b0bfe84ec,ada-prob,10,0.915899824400481,83
385,63d40228c2fb877b0bfe84ec,ada-prob,11,1.0,123
386,63d40228c2fb877b0bfe84ec,ada-prob,12,0.696979073108479,73
387,63d40228c2fb877b0bfe84ec,ada-prob,13,0.6425333302638463,25
388,63d40228c2fb877b0bfe84ec,ada-prob,14,0.9864335338171026,36
389,63d40228c2fb877b0bfe84ec,ada-prob,15,0.7248840085603204,13
390,63d40228c2fb877b0bfe84ec,ada-prob,16,0.5152250252737239,66
391,63d40228c2fb877b0bfe84ec,ada-prob,17,0.9487698441216434,9
392,63d40228c2fb877b0bfe84ec,ada-prob,18,0.604149912967201,29
393,63d40228c2fb877b0bfe84ec,ada-prob,19,1.0,30
394,63d40228c2fb877b0bfe84ec,ada-prob,20,0.8186538499174456,143
395,63d40228c2fb877b0bfe84ec,ada-prob,21,1.0,142
396,604b169fe4b7991ec08da3a6,ada-prob,0,1.0,71
397,604b169fe4b7991ec08da3a6,ada-prob,1,0.08657623302439252,124
398,604b169fe4b7991ec08da3a6,ada-prob,2,0.13460622203912562,143
399,604b169fe4b7991ec08da3a6,ada-prob,3,0.938559439597195,78
400,604b169fe4b7991ec08da3a6,ada-prob,4,0.5725456491131895,76
401,604b169fe4b7991ec08da3a6,ada-prob,5,0.8971881165378902,64
402,604b169fe4b7991ec08da3a6,ada-prob,6,0.5972509575448595,18
403,604b169fe4b7991ec08da3a6,ada-prob,7,0.5894608620321216,62
404,604b169fe4b7991ec08da3a6,ada-prob,8,0.8614747521281944,148
405,604b169fe4b7991ec08da3a6,ada-prob,9,1.0,84
406,604b169fe4b7991ec08da3a6,ada-prob,10,0.4731842526138086,44
407,604b169fe4b7991ec08da3a6,ada-prob,11,0.954846204210035,123
408,604b169fe4b7991ec08da3a6,ada-prob,12,0.4930380860928918,30
409,604b169fe4b7991ec08da3a6,ada-prob,13,0.7122731377442066,135
410,604b169fe4b7991ec08da3a6,ada-prob,14,0.2576184891294496,65
411,604b169fe4b7991ec08da3a6,ada-prob,15,0.6444484328989667,77
412,604b169fe4b7991ec08da3a6,ada-prob,16,0.5275244920017839,149
413,604b169fe4b7991ec08da3a6,ada-prob,17,0.8280990595339456,112
414,604b169fe4b7991ec08da3a6,ada-prob,18,0.9935105384798499,10
415,604b169fe4b7991ec08da3a6,ada-prob,19,0.6842302850192943,99
416,604b169fe4b7991ec08da3a6,ada-prob,20,0.35883729413757554,20
417,604b169fe4b7991ec08da3a6,ada-prob,21,0.8713844618685989,109
418,5e8783b0fde5153fbd9dca43,ada-prob,0,0.819131790492116,44
419,5e8783b0fde5153fbd9dca43,ada-prob,1,0.783719399005153,87
420,5e8783b0fde5153fbd9dca43,ada-prob,2,0.8451395637440342,47
421,5e8783b0fde5153fbd9dca43,ada-prob,3,0.7890013151443149,3
422,5e8783b0fde5153fbd9dca43,ada-prob,4,0.9688574776612351,149
423,5e8783b0fde5153fbd9dca43,ada-prob,5,0.5230643067319388,58
424,5e8783b0fde5153fbd9dca43,ada-prob,6,0.3541626928403706,94
425,5e8783b0fde5153fbd9dca43,ada-prob,7,0.7183659806033219,20
426,5e8783b0fde5153fbd9dca43,ada-prob,8,0.5230534470893469,65
427,5e8783b0fde5153fbd9dca43,ada-prob,9,0.597576821625617,121
428,5e8783b0fde5153fbd9dca43,ada-prob,10,0.6652748836264728,8
429,5e8783b0fde5153fbd9dca43,ada-prob,11,0.6562671705020802,103
430,5e8783b0fde5153fbd9dca43,ada-prob,12,0.9438660069912658,143
431,5e8783b0fde5153fbd9dca43,ada-prob,13,0.5670514003225545,137
432,5e8783b0fde5153fbd9dca43,ada-prob,14,0.6232816421988954,62
433,5e8783b0fde5153fbd9dca43,ada-prob,15,0.8609499544370242,70
434,5e8783b0fde5153fbd9dca43,ada-prob,16,0.8592521489079058,0
435,5e8783b0fde5153fbd9dca43,ada-prob,17,0.9384892550453694,142
436,5e8783b0fde5153fbd9dca43,ada-prob,18,0.8907041178399618,127
437,5e8783b0fde5153fbd9dca43,ada-prob,19,0.6604609003271613,16
438,5e8783b0fde5153fbd9dca43,ada-prob,20,1.0,45
439,5e8783b0fde5153fbd9dca43,ada-prob,21,0.9002173280850272,86
